Id;Ref;Label;Type;OnSell;OnBuy;Description;PublicUrl;CustomCode;IDCountry;ProductAccountancySellCode;ProductAccountancySellIntraCode;ProductAccountancySellExportCode;ProductAccountancyBuyCode;ProductAccountancyBuyIntraCode;ProductAccountancyBuyExportCode;NotePrivate;NotePublic;Weight;WeightUnits;Length;LengthUnits;Width;WidthUnits;Height;HeightUnits;Surface;SurfaceUnits;Volume;VolumeUnits;Duration;Nature;PriceBase;UnitPriceHT;UnitPriceTTC;MinPriceHT;MinPriceTTC;VATRate;DateCreation;DateModification;CostPrice;DefaultWarehouse;ManageLotSerial;Stock;StockLimit;DesiredStock;PMPValue;BarCode;Descripción corta;Marca;StockableProduct;Precio Compra con Iva;Url;Supplier;SupplierRef;QtyMin;DiscountQtyMin;BuyingPrice;Unit;Unnamed: 59;Categoria;Imagen
2450;8435265309094;Fibra De Coco 100gr;0;1;1;La fibra de coco Exo Terra es una excelente opción para mantener a tus aves saludables y felices. Con su textura suave y natural, esta fibra es ideal para ayudar a prevenir la constipación y mantener un buen tránsito intestinal. Además, es rica en fibra y nutrientes, lo que la hace una excelente fuente de energía para tus mascotas. Al incorporar la fibra de coco en la dieta de tus aves, podrás ayudar a mantener su plumaje y pico saludables, y prevenir problemas de salud relacionados con la digestión.;;;1.0;;;;;;;;;100.0;1;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;1.28099174;1.55;0;0;21;3/3/2026 10:39;3/5/2026 12:44;0.9;;0;2;1;0;0;8435265309094;Fibra coco para aves saludables;Exo Terra;1;0.9;;;;;;;;;Aves;8435265309094.jpg
2451;8423737224075;Fibra De Coco 3x 650gr;0;1;1;La fibra de coco Exo Terra es una excelente opción para mantener a tus reptiles saludables y felices. Con su textura suave y natural, esta fibra es ideal para ayudar a prevenir la constipación y mantener un buen tránsito intestinal. Además, es rica en fibra y nutrientes, lo que la hace una excelente fuente de energía para tus mascotas. Al incorporar la fibra de coco en la dieta de tus reptiles, podrás ayudar a mantener su piel y escamas saludables, y prevenir problemas de salud relacionados con la digestión.;;;1.0;;;;;;;;;650.0;1;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;5.95041322;7.2;0;0;21;3/3/2026 10:39;3/5/2026 12:44;4.2;;0;3;0;0;0;8423737224075;Fibra coco para reptiles naturales;Exo Terra;1;4.2;;;;;;;;;Reptiles;8423737224075.jpg
2452;FIBRA COCO BLOQUE;Fibra De Coco En Bloque Reptiles;0;1;1;La fibra de coco Exo Terra es una excelente opción para mantener a tus peces saludables y felices. Con su textura suave y natural, esta fibra es ideal para ayudar a prevenir la constipación y mantener un buen tránsito intestinal. Además, es rica en fibra y nutrientes, lo que la hace una excelente fuente de energía para tus mascotas. Al incorporar la fibra de coco en la dieta de tus peces, podrás ayudar a mantener su piel y escamas saludables, y prevenir problemas de salud relacionados con la digestión.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;2.68595041;3.25;0;0;21;3/3/2026 10:39;3/5/2026 12:44;1.92;;0;2;0;0;0;FIBRA COCO BLOQUE;Fibra coco para peces saludables;Exo Terra;1;1.92;;;;;;;;;Peces;FIBRA COCO BLOQUE.jpg
2453;8712695054481;Fibra Para Cama De Colores 25gr;0;1;1;La fibra para cama de colores Nobleza es una excelente opción para mantener a tu perro cómodo y feliz. Con su textura suave y atractiva, esta fibra es ideal para ayudar a mantener la higiene y la comodidad de tu mascota. Además, es fácil de limpiar y mantener, lo que la hace una excelente opción para dueños ocupados. Al incorporar la fibra para cama de colores en la vida de tu perro, podrás ayudar a mantener su bienestar y felicidad.;;;1.0;;;;;;;;;25.0;1;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;1.23966942;1.5;0;0;21;3/3/2026 10:39;3/5/2026 12:44;0.86;;0;0;0;0;0;8712695054481;Fibra para cama de colores;Nobleza;1;0.86;;;;;;;;;Perros;8712695054481.jpg
2456;9508947400910;Filete De Salmon 100 G;0;1;1;El filete de salmon Premifood es una excelente opción para mantener a tu perro saludable y feliz. Con su alta calidad y contenido de omega-3, este filete es ideal para ayudar a mantener la salud de tu mascota. Además, es rico en proteínas y nutrientes, lo que la hace una excelente fuente de energía para tu perro. Al incorporar el filete de salmon en la dieta de tu perro, podrás ayudar a mantener su piel y pelaje saludables, y prevenir problemas de salud relacionados con la digestión.;;;1.0;;;;;;;;;100.0;1;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;2.18181818;2.4;0;0;10;3/3/2026 10:39;3/5/2026 12:44;1.53;;0;1;1;0;0;9508947400910;Filete de salmon para perros saludables;Premifood;1;1.53;;;;;;;;;Perros;9508947400910.jpg
2457;5905309282919;Filetes De Ternera 545gr;0;1;1;Los filetes de ternera Soysuper son una excelente opción para mantener a tu perro saludable y feliz. Con su alta calidad y contenido de proteínas, estos filetes son ideales para ayudar a mantener la salud de tu mascota. Además, son ricos en nutrientes y fibra, lo que la hace una excelente fuente de energía para tu perro. Al incorporar los filetes de ternera en la dieta de tu perro, podrás ayudar a mantener su piel y pelaje saludables, y prevenir problemas de salud relacionados con la digestión.;;;1.0;;;;;;;;;545.0;1;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;10.33057851;12.5;0;0;21;3/3/2026 10:39;3/5/2026 12:44;8.12;;0;1;0;0;0;5905309282919;Filetes de ternera para perros saludables;Soysuper;1;8.12;;;;;;;;;Perros;5905309282919.jpg
2458;5400274547785;Filtrantes Ceramico Cilindros 550gr;0;1;1;Los filtrantes cerámicos Flamingo son una excelente opción para mantener a tus peces saludables y felices. Con su alta calidad y eficiencia, estos filtrantes son ideales para ayudar a mantener la calidad del agua y prevenir problemas de salud relacionados con la contaminación. Además, son fáciles de limpiar y mantener, lo que la hace una excelente opción para dueños ocupados. Al incorporar los filtrantes cerámicos en la vida de tus peces, podrás ayudar a mantener su bienestar y felicidad.;;;1.0;;;;;;;;;550.0;1;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;4.87603306;5.9;0;0;21;3/3/2026 10:39;3/11/2026 9:51;3.48;;0;2;0;0;0;5400274547785;Filtrantes cerámicos para peces saludables;Flamingo;1;3.48;https://elpajaroblanco.com/producto/filtrantes-ceramico-cilindros-550gr/;;;;;;;;Peces;5400274547785.jpg
2459;5400274713753;Filtro 18w 1000L/H;0;1;1;El filtro de agua Sunsun es una excelente opción para mantener a tus peces saludables y felices. Con su alta calidad y eficiencia, este filtro es ideal para ayudar a mantener la calidad del agua y prevenir problemas de salud relacionados con la contaminación. Además, es fácil de limpiar y mantener, lo que la hace una excelente opción para dueños ocupados. Al incorporar el filtro de agua en la vida de tus peces, podrás ayudar a mantener su bienestar y felicidad.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;1000.0;1.0;0.0;1;TTC;16.07438017;19.45;0;0;21;3/3/2026 10:39;3/11/2026 9:51;11.48;;0;0;0;0;0;5400274713753;Filtro de agua para peces saludables;Sunsun;1;11.48;https://elpajaroblanco.com/producto/filtro-18w-1000l-h/;;;;;;;;Peces;5400274713753.jpg
2460;3664471007318;Filtro 731;0;1;1;El filtro 731 de Giganterra es una excelente opción para mantener un entorno saludable para tus peces. Con su tecnología avanzada, elimina impurezas y partículas finas, garantizando un agua cristalina y libre de contaminantes. Esto no solo beneficia a tus mascotas, sino que también reduce el mantenimiento y el costo de refrescar el agua. Con Giganterra, puedes confiar en la calidad y eficacia de su producto.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;10.95041322;13.25;0;0;21;3/3/2026 10:39;3/11/2026 9:49;7.82;;0;1;0;0;0;3664471007318;Mejora la calidad del agua;Giganterra;1;7.82;https://elpajaroblanco.com/producto/filtro-731/;;;;;;;;Peces;3664471007318.jpg
2461;3664471007332;Filtro 733;0;1;1;El filtro 733 de Giganterra es una excelente opción para mantener un entorno saludable para tus peces. Con su tecnología avanzada, elimina impurezas y partículas finas, garantizando un agua cristalina y libre de contaminantes. Esto no solo beneficia a tus mascotas, sino que también reduce el mantenimiento y el costo de refrescar el agua. Con Giganterra, puedes confiar en la calidad y eficacia de su producto.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;15.08264463;18.25;0;0;21;3/3/2026 10:39;3/11/2026 9:49;10.77;;0;1;0;0;0;3664471007332;Mejora la calidad del agua;Giganterra;1;10.77;https://elpajaroblanco.com/producto/filtro-733/;;;;;;;;Peces;3664471007332.jpg
2462;4713481100799;Filtro Bio Sponge;0;1;1;El filtro Bio Sponge de Seavic es una excelente opción para mantener un entorno saludable para tus peces. Con su tecnología avanzada, elimina impurezas y partículas finas, garantizando un agua cristalina y libre de contaminantes. Esto no solo beneficia a tus mascotas, sino que también reduce el mantenimiento y el costo de refrescar el agua. Con Seavic, puedes confiar en la calidad y eficacia de su producto.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;2.10743802;2.55;0;0;21;3/3/2026 10:39;3/11/2026 9:51;1.5;;0;3;0;0;0;4713481100799;Mejora la calidad del agua;Seavic;1;1.5;https://elpajaroblanco.com/producto/filtro-bio-sponge/;;;;;;;;Peces;4713481100799.jpg
2463;8431029001259;Filtro De Agua Con Llave;0;1;1;El filtro de agua con llave de Copele es una excelente opción para mantener un entorno saludable para tus gatos. Con su tecnología avanzada, elimina impurezas y partículas finas, garantizando un agua cristalina y libre de contaminantes. Esto no solo beneficia a tus mascotas, sino que también reduce el mantenimiento y el costo de refrescar el agua. Con Copele, puedes confiar en la calidad y eficacia de su producto.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;3.88429752;4.7;0;0;21;3/3/2026 10:39;3/5/2026 12:44;2.76;;0;3;0;0;0;8431029001259;Limpia el agua con eficacia;Copele;1;2.76;;;;;;;;;Gatos;8431029001259.jpg
2464;361152814083;Filtro Ext. Turbojet Plus 1400L/H;0;1;1;El filtro Ext. Turbojet Plus 1400L/H de Turbojet es una excelente opción para mantener un entorno saludable para tus peces. Con su tecnología avanzada, elimina impurezas y partículas finas, garantizando un agua cristalina y libre de contaminantes. Esto no solo beneficia a tus mascotas, sino que también reduce el mantenimiento y el costo de refrescar el agua. Con Turbojet, puedes confiar en la calidad y eficacia de su producto.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;1400.0;1.0;0.0;1;TTC;104.0082645;125.85;0;0;21;3/3/2026 10:39;3/11/2026 9:48;74.3;;0;1;0;0;0;361152814083;Mejora la calidad del agua;Turbojet;1;74.3;https://elpajaroblanco.com/producto/filtro-ext-turbojet-plus-1400l-h/;;;;;;;;Peces;361152814083.jpg
2465;4047059459294;Filtro Interior Aquadella 100;0;1;1;El filtro Interior Aquadella 100 de Laroy Group es una excelente opción para mantener un entorno saludable para tus peces. Con su tecnología avanzada, elimina impurezas y partículas finas, garantizando un agua cristalina y libre de contaminantes. Esto no solo beneficia a tus mascotas, sino que también reduce el mantenimiento y el costo de refrescar el agua. Con Laroy Group, puedes confiar en la calidad y eficacia de su producto.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;10.2892562;12.45;0;0;21;3/3/2026 10:39;3/11/2026 9:50;7.35;;0;3;0;0;0;4047059459294;Mejora la calidad del agua;Laroy Group;1;7.35;https://elpajaroblanco.com/producto/filtro-interior-aquadella-100/;;;;;;;;Peces;4047059459294.jpg
2466;4047059459300;Filtro Interior Aquadella 200;0;1;1;El filtro Interior Aquadella 200 de Laroy Group es una excelente opción para mantener un entorno saludable para tus peces. Con su tecnología avanzada, elimina impurezas y partículas finas, garantizando un agua cristalina y libre de contaminantes. Esto no solo beneficia a tus mascotas, sino que también reduce el mantenimiento y el costo de refrescar el agua. Con Laroy Group, puedes confiar en la calidad y eficacia de su producto.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;11.19834711;13.55;0;0;21;3/3/2026 10:39;3/11/2026 9:50;7.98;;0;3;0;0;0;4047059459300;Mejora la calidad del agua;Laroy Group;1;7.98;https://elpajaroblanco.com/producto/filtro-interior-aquadella-200/;;;;;;;;Peces;4047059459300.jpg
2467;4047059459317;Filtro Interior Aquadella 400;0;1;1;El filtro Interior Aquadella 400 de Laroy Group es una excelente opción para mantener un entorno saludable para tus peces. Con su tecnología avanzada, elimina impurezas y partículas finas, garantizando un agua cristalina y libre de contaminantes. Esto no solo beneficia a tus mascotas, sino que también reduce el mantenimiento y el costo de refrescar el agua. Con Laroy Group, puedes confiar en la calidad y eficacia de su producto.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;18.88429752;22.85;0;0;21;3/3/2026 10:39;3/11/2026 9:50;13.48;;0;3;0;0;0;4047059459317;Mejora la calidad del agua;Laroy Group;1;13.48;https://elpajaroblanco.com/producto/filtro-interior-aquadella-400/;;;;;;;;Peces;4047059459317.jpg
2468;8428540060179;Filtro Interior Mgz-377F;0;1;1;El filtro Interior Mgz-377F de Seavic es una excelente opción para mantener un entorno saludable para tus peces. Con su tecnología avanzada, elimina impurezas y partículas finas, garantizando un agua cristalina y libre de contaminantes. Esto no solo beneficia a tus mascotas, sino que también reduce el mantenimiento y el costo de refrescar el agua. Con Seavic, puedes confiar en la calidad y eficacia de su producto.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;26.36363636;31.9;0;0;21;3/3/2026 10:39;3/5/2026 12:44;18.81;;0;0;0;0;0;8428540060179;Mejora la calidad del agua;Seavic;1;18.81;;;;;;;;;Peces;8428540060179.jpg
2469;5400274794677;Filtro Interior Swordfish 200 60l;0;1;1;El filtro Interior Swordfish 200 60l de Flamingo es una excelente opción para mantener un entorno saludable para tus peces. Con su tecnología avanzada, elimina impurezas y partículas finas, garantizando un agua cristalina y libre de contaminantes. Esto no solo beneficia a tus mascotas, sino que también reduce el mantenimiento y el costo de refrescar el agua. Con Flamingo, puedes confiar en la calidad y eficacia de su producto.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;60.0;1.0;0.0;1;TTC;10.8677686;13.15;0;0;21;3/3/2026 10:39;3/11/2026 9:51;7.75;;0;0;0;0;0;5400274794677;Mejora la calidad del agua;Flamingo;1;7.75;https://elpajaroblanco.com/producto/filtro-interior-swordfish-200-60l/;;;;;;;;Peces;5400274794677.jpg
2470;5400274794752;Filtro Interior Swordfish 700 80-200l;0;1;1;El filtro interior Swordfish 700 de Flamingo es ideal para peces de agua dulce. Ayuda a mantener un ambiente saludable y limpio, reduciendo la cantidad de sustancias nocivas en el agua. Esto garantiza una vida saludable y feliz para tus peces. Con su fácil instalación y mantenimiento, es el complemento perfecto para cualquier acuario.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;200.0;1.0;0.0;1;TTC;19.17355372;23.2;0;0;21;3/3/2026 10:39;3/11/2026 9:51;13.69;;0;1;0;0;0;5400274794752;Mejora la calidad del agua;Flamingo;1;13.69;https://elpajaroblanco.com/producto/filtro-interior-swordfish-700-80-200l/;;;;;;;;Peces;5400274794752.jpg
2471;1331153600014;Filtro Optimus 200l/H;0;1;1;El filtro Optimus 200l/H de ICA es una excelente opción para mantener un acuario saludable y limpio. Su diseño innovador y tecnología avanzada garantizan una eficiencia óptima en la eliminación de impurezas y residuos. Además, su operación silenciosa minimiza el ruido en tu hogar, lo que es ideal para aquellos que buscan un ambiente tranquilo para sus peces.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;200.0;1.0;0.0;1;TTC;12.60330579;15.25;0;0;21;3/3/2026 10:39;3/11/2026 9:46;8.99;;0;3;0;0;0;1331153600014;Filtro eficiente y silencioso;ICA;1;8.99;https://elpajaroblanco.com/producto/filtro-optimus-200l-h/;;;;;;;;Peces;1331153600014.jpg
2472;1331153600021;Filtro Optimus 400lh;0;1;1;El filtro Optimus 400lh de ICA es diseñado para acuarios de gran tamaño. Su capacidad para manejar grandes cantidades de agua garantiza un ambiente saludable y limpio para tus peces. Con su fácil mantenimiento y tecnología avanzada, es el complemento perfecto para cualquier acuario grande.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;400.0;1.0;0.0;1;TTC;19.58677686;23.7;0;0;21;3/3/2026 10:39;3/11/2026 9:46;13.95;;0;5;0;0;0;1331153600021;Filtro para acuarios grandes;ICA;1;13.95;https://elpajaroblanco.com/producto/filtro-optimus-400lh/;;;;;;;;Peces;1331153600021.jpg
2473;1331153600038;Filtro Optimus 500l/H;0;1;1;El filtro Optimus 500l/H de ICA es ideal para acuarios de gran capacidad. Ayuda a mantener un ambiente saludable y limpio, reduciendo la cantidad de sustancias nocivas en el agua. Esto garantiza una vida saludable y feliz para tus peces. Con su fácil instalación y mantenimiento, es el complemento perfecto para cualquier acuario grande.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;500.0;1.0;0.0;1;TTC;26.52892562;32.1;0;0;21;3/3/2026 10:39;3/11/2026 9:46;18.95;;0;2;0;0;0;1331153600038;Filtro para acuarios de gran capacidad;Ica;1;18.95;https://elpajaroblanco.com/producto/filtro-optimus-500l-h/;;;;;;;;Peces;1331153600038.jpg
2474;8719138190300;Filtro Para Fuente De Agua 12x10 Cm;0;1;1;El filtro para fuente de agua de Nobleza es una excelente opción para mantener un ambiente saludable y limpio para tus gatos. Ayuda a reducir la cantidad de sustancias nocivas en el agua, garantizando una vida saludable y feliz para tus mascotas. Con su fácil instalación y mantenimiento, es el complemento perfecto para cualquier fuente de agua.;;;1.0;;;;;;;;;0.0;0;10.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;5.12396694;6.2;0;0;21;3/3/2026 10:39;3/5/2026 12:44;3.6;;0;6;0;0;0;8719138190300;Filtro para fuente de agua;Nobleza;1;3.6;;;;;;;;;Gatos;8719138190300.jpg
2475;5410340500019;Fishlix Peces Estanque 5 Kg;0;1;1;El Fishlix de Versele Laga es un alimento equilibrado y nutritivo para peces de agua dulce. Ayuda a mantener un ambiente saludable y limpio, reduciendo la cantidad de sustancias nocivas en el agua. Esto garantiza una vida saludable y feliz para tus peces. Con su fácil preparación y consumo, es el complemento perfecto para cualquier acuario.;;;1.0;;;;;;;;;5.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;33.77272727;37.15;0;0;10;3/3/2026 10:39;3/5/2026 12:44;24.07;;0;2;0;0;0;5410340500019;Alimento equilibrado para peces;Versele Laga;1;24.07;;;;;;;;;Peces;5410340500019.jpg
2476;8435578260037;Flamenquin;0;1;1;El Flamenquin es un suplemento nutritivo y equilibrado para perros. Ayuda a mantener un ambiente saludable y limpio, reduciendo la cantidad de sustancias nocivas en el cuerpo de tu mascota. Esto garantiza una vida saludable y feliz para tus perros. Con su fácil administración y consumo, es el complemento perfecto para cualquier perro.;;;1.0;;;;;;;;;0.0;0;0.0;1.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;;1;TTC;3.27272727;3.6;0;0;10;3/3/2026 10:39;3/5/2026 12:44;2.33;;0;12;0;0;0;8435578260037;Suplemento para perros;Flamenquin;1;2.33;;;;;;;;;Perros;8435578260037.jpg
2477;3269872131800;Flatazor Prestige Adult 15kg;0;1;1;El Flatazor Prestige Adult de Flatazor es un alimento premium y nutritivo para perros adultos. Ayuda a mantener un ambiente saludable y limpio, reduciendo la cantidad de sustancias nocivas en el cuerpo de tu mascota. Esto garantiza una vida saludable y feliz para tus perros. Con su fácil preparación y consumo, es el complemento perfecto para cualquier perro adulto.;;;1.0;;;;;;;;;15.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;44.62809917;54.0;0;0;21;3/3/2026 10:39;3/11/2026 9:47;41.96;;0;1;1;0;0;3269872131800;Alimento premium para perros adultos;Flatazor;1;41.96;https://elpajaroblanco.com/producto/flatazor-prestige-adult-15kg/;;;;;;;;Perros;3269872131800.jpg
2478;3269872130308;Flatazor Prestige Adult 3kg;0;1;1;El Flatazor Prestige Adult de Flatazor es un alimento nutritivo y equilibrado para perros adultos. Ayuda a mantener un ambiente saludable y limpio, reduciendo la cantidad de sustancias nocivas en el cuerpo de tu mascota. Esto garantiza una vida saludable y feliz para tus perros. Con su fácil preparación y consumo, es el complemento perfecto para cualquier perro adulto.;;;1.0;;;;;;;;;3.0;0;0.0;1.0;0.0;1;0.0;1;0.0;0.0;0.0;1.0;0.0;1;TTC;13.2231405;16.0;0;0;21;3/3/2026 10:39;3/11/2026 9:47;12.49;;0;4;1;0;0;3269872130308;Alimento para perros adultos;Flatazor;1;12.49;https://elpajaroblanco.com/producto/flatazor-prestige-adult-3kg/;;;;;;;;Perros;3269872130308.jpg
2479;4000498022603;Fleci M 5 Metros Cordon;0;1;1;La cuerda de Flexi es una excelente opción para perros. Ayuda a mantener un ambiente saludable y limpio, reduciendo la cantidad de sustancias nocivas en el cuerpo de tu mascota. Esto garantiza una vida saludable y feliz para tus perros. Con su fácil uso y mantenimiento, es el complemento perfecto para cualquier perro.;;;1.0;;;;;;;;;0.0;0;5.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;0.0;1;TTC;9.91735537;12.0;0;0;21;3/3/2026 10:39;3/11/2026 9:49;7.12;;0;1;0;0;0;4000498022603;Cuerda para perros;Flexi;1;7.12;https://elpajaroblanco.com/producto/fleci-m-5-metros-cordon/;;;;;;;;Perros;4000498022603.jpg
2480;4000498033937;Flexi  Cinta 5 M Talla S Azul;0;1;1;La cinta de Flexi es ideal para perros de todas las edades y tamaños. Su diseño flexible y resistente a la tensión permite un movimiento libre y seguro para tu mascota. Con Flexi, puedes disfrutar de paseos tranquilos y sin preocupaciones, mientras tu perro se divierte y se mantiene activo.;;;1.0;;;;;;;;;0.0;0;5.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;0.0;1;TTC;11.32231405;13.7;0;0;21;3/3/2026 10:39;3/11/2026 9:50;8.36;;0;1;0;0;0;4000498033937;Flexibilidad para tu perro;Flexi;1;8.36;https://elpajaroblanco.com/producto/flexi-cinta-5-m-talla-s-azul/;;;;;;;;Perros;4000498033937.jpg
2481;4000498032206;Flexi Cinta M  Rojo 5 M;0;1;1;La cinta de Flexi es el complemento perfecto para tus paseos con tu perro. Su material resistente y duradero garantiza que tu mascota pueda correr y jugar sin preocupaciones. Con Flexi, puedes disfrutar de momentos inolvidables con tu perro, mientras él se divierte y se mantiene saludable.;;;1.0;;;;;;;;;0.0;0;5.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;0.0;1;TTC;15.95041322;19.3;0;0;21;3/3/2026 10:39;3/11/2026 9:49;11.38;;0;1;0;0;0;4000498032206;Libertad para tu perro;Flexi;1;11.38;https://elpajaroblanco.com/producto/flexi-cinta-m-rojo-5-m/;;;;;;;;Perros;4000498032206.jpg
2482;4000498032305;Flexi Cinta Rojo Talla L 5 Metros;0;1;1;La cinta de Flexi es diseñada para proporcionar un paseo seguro y cómodo para tu perro. Su material flexible y resistente a la tensión permite un movimiento libre y sin obstáculos, mientras que su diseño ergonómico reduce el estrés en el cuello de tu mascota. Con Flexi, puedes disfrutar de paseos tranquilos y sin preocupaciones.;;;1.0;;;;;;;;;0.0;0;5.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;0.0;1;TTC;18.05785124;21.85;0;0;21;3/3/2026 10:39;3/11/2026 9:49;12.91;;0;1;0;0;0;4000498032305;Paseos seguros;Flexi;1;12.91;https://elpajaroblanco.com/producto/flexi-cinta-rojo-talla-l-5-metros/;;;;;;;;Perros;4000498032305.jpg
2483;4000498032312;Flexi Cinta Talla L Azul 5 Metros;0;1;1;La cinta de Flexi es el complemento perfecto para tus paseos con tu perro. Su diseño flexible y resistente a la tensión permite un movimiento libre y seguro para tu mascota, mientras que su material duradero garantiza que dure mucho tiempo. Con Flexi, puedes disfrutar de momentos inolvidables con tu perro, mientras él se divierte y se mantiene saludable.;;;1.0;;;;;;;;;0.0;0;5.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;0.0;1;TTC;18.05785124;21.85;0;0;21;3/3/2026 10:39;3/11/2026 9:50;12.91;;0;1;0;0;0;4000498032312;Flexibilidad y seguridad;Flexi;1;12.91;https://elpajaroblanco.com/producto/flexi-cinta-talla-l-azul-5-metros/;;;;;;;;Perros;4000498032312.jpg
2484;4000498023211;Flexi Cinta Talla S Azul 5metros;0;1;1;La cinta de Flexi es ideal para perros de todas las edades y tamaños. Su diseño flexible y resistente a la tensión permite un movimiento libre y seguro para tu mascota, mientras que su material ligero y cómodo reduce el estrés en el cuello de tu perro. Con Flexi, puedes disfrutar de paseos tranquilos y sin preocupaciones.;;;1.0;;;;;;;;;0.0;0;5.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;0.0;1;TTC;12.80991736;15.5;0;0;21;3/3/2026 10:39;3/11/2026 9:49;9.12;;0;2;0;0;0;4000498023211;Paseos libres;Flexi;1;9.12;https://elpajaroblanco.com/producto/flexi-cinta-talla-s-azul-5metros/;;;;;;;;Perros;4000498023211.jpg
2485;4000498023228;Flexi Cinta Talla S Negro 5metros;0;1;1;La cinta de Flexi es diseñada para proporcionar un paseo seguro y cómodo para tu perro. Su material flexible y resistente a la tensión permite un movimiento libre y sin obstáculos, mientras que su diseño ergonómico reduce el estrés en el cuello de tu mascota. Con Flexi, puedes disfrutar de paseos tranquilos y sin preocupaciones.;;;1.0;;;;;;;;;0.0;0;5.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;0.0;1;TTC;12.80991736;15.5;0;0;21;3/3/2026 10:39;3/11/2026 9:49;9.15;;0;2;0;0;0;4000498023228;Paseos seguros;Flexi;1;9.15;https://elpajaroblanco.com/producto/flexi-cinta-talla-s-negro-5metros/;;;;;;;;Perros;4000498023228.jpg
2486;4000498022627;Flexi Cordon M 5 Metros Negro;0;1;1;La cinta de Flexi es el complemento perfecto para tus paseos con tu perro. Su material resistente y duradero garantiza que tu mascota pueda correr y jugar sin preocupaciones. Con Flexi, puedes disfrutar de momentos inolvidables con tu perro, mientras él se divierte y se mantiene saludable.;;;1.0;;;;;;;;;0.0;0;5.0;0.0;0.0;0;0.0;0;0.0;0.0;0.0;1.0;0.0;1;TTC;9.91735537;12.0;0;0;21;3/3/2026 10:39;3/11/2026 9:49;7.12;;0;1;0;0;0;4000498022627;Libertad para tu perro;Flexi;1;7.12;https://elpajaroblanco.com/producto/flexi-cordon-m-5-metros-negro/;;;;;;;;Perros;4000498022627.jpg
